id_venta,id_producto,id_sucursal,cantidad,fecha_venta,costo_unitario,precio_lista,id_promocion,descuento_promo,id_lealtad,descuento_lealtad,precio_venta,
206228,AL-010,MHT,2,25/11/2021, $268.81 ," $1,499.97 ",,0%,324038,0%," $2,999.94 ",
206230,LS-030,PFA,1,25/11/2021, $215.05 ," $1,800.55 ",,0%,403506,0%," $1,800.55 ",
206232,LL-020,QUE,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,177216,0%," $4,835.77 ",
206234,AL-010,WDF,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,265031,0%," $1,499.97 ",
206236,AL-010,PFA,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,351060,0%," $1,499.97 ",
206238,AL-030,GLL,1,25/11/2021, $43.99 , $653.37 ,,0%,768831,0%, $653.37 ,
206240,LS-040,WDF,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,226072,0%," $2,123.63 ",
206242,WX-010,MAG,1,25/11/2021," $3,372.38 "," $28,555.93 ",,0%,397763,0%," $28,555.93 ",
206244,AL-030,SCT,2,25/11/2021, $43.99 , $653.37 ,,0%,429494,0%," $1,306.74 ",
206246,WS-030,SCT,1,25/11/2021, $635.38 ," $6,439.72 ",,0%,250675,0%," $6,439.72 ",
206248,AL-030,SCT,1,25/11/2021, $43.99 , $653.37 ,,0%,193284,0%, $653.37 ,
206250,AL-020,MHT,1,30/12/2021, $73.31 ," $1,379.92 ",BDAY,50%,203390,0%, $689.96 ,
206252,AX-040,WDF,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,436369,0%," $17,783.96 ",
206254,LS-040,QUE,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,197480,0%," $2,123.63 ",
206256,LS-040,QUE,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,374823,0%," $2,123.63 ",
206258,AL-020,SCT,1,25/11/2021, $73.31 ," $1,379.92 ",,0%,768602,0%," $1,379.92 ",
206260,LL-020,WDF,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,180832,0%," $4,835.77 ",
206262,AX-040,MHT,3,25/11/2021, $439.88 ," $17,783.96 ",,0%,474578,0%," $53,351.88 ",
206264,WS-030,PFA,1,25/11/2021, $635.38 ," $6,439.72 ",,0%,242052,0%," $6,439.72 ",
206266,AL-010,MHT,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,213279,0%," $1,499.97 ",
206268,AL-030,WDF,1,25/11/2021, $43.99 , $653.37 ,,0%,760636,0%, $653.37 ,
206270,AL-030,MHT,2,25/11/2021, $43.99 , $653.37 ,,0%,121559,0%," $1,306.74 ",
206272,LS-040,TEZ,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,464811,0%," $2,123.63 ",
206274,AX-040,MHT,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,208346,0%," $17,783.96 ",
206276,AL-020,WDF,1,25/11/2021, $73.31 ," $1,379.92 ",,0%,692122,0%," $1,379.92 ",
206278,AL-010,QUE,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,245234,0%," $1,499.97 ",
206280,AL-020,MHT,1,25/11/2021, $73.31 ," $1,379.92 ",,0%,737160,0%," $1,379.92 ",
206282,AX-040,WDF,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,504234,0%," $17,783.96 ",
206284,LS-040,SCT,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,707014,0%," $2,123.63 ",
206286,AL-010,WDF,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,499528,0%," $1,499.97 ",
206288,LL-020,MHT,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,626636,0%," $4,835.77 ",
206290,LL-020,SCT,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,125561,0%," $4,835.77 ",
206292,LS-040,PAM,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,511170,0%," $2,123.63 ",
206294,AL-010,GLL,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,592662,0%," $1,499.97 ",
206296,AL-010,MHT,3,25/11/2021, $268.81 ," $1,499.97 ",,0%,646765,0%," $4,499.91 ",
206298,LL-020,MHT,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,351522,0%," $4,835.77 ",
206300,AX-040,GLL,3,25/11/2021, $439.88 ," $17,783.96 ",,0%,290950,0%," $53,351.88 ",
206302,LS-040,GLL,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,539088,0%," $2,123.63 ",
206304,AX-040,SCT,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,180392,0%," $17,783.96 ",
206306,AL-030,QUE,1,25/11/2021, $43.99 , $653.37 ,,0%,606619,0%, $653.37 ,
206308,LS-040,WDF,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,653435,0%," $2,123.63 ",
206310,AL-030,QUE,1,25/11/2021, $43.99 , $653.37 ,,0%,666382,0%, $653.37 ,
206312,AL-010,QUE,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,240193,0%," $1,499.97 ",
206314,AL-030,QUE,1,25/11/2021, $43.99 , $653.37 ,,0%,459965,0%, $653.37 ,
206316,AL-010,PFA,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,615279,0%," $1,499.97 ",
206318,AX-040,MHT,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,192163,0%," $17,783.96 ",
206320,AX-040,QUE,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,648549,0%," $17,783.96 ",
206322,AX-040,PER,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,377323,0%," $17,783.96 ",
206324,WS-030,SCT,1,25/11/2021, $635.38 ," $6,439.72 ",,0%,,0%," $6,439.72 ",
206326,AL-010,MHT,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206328,AX-040,WDF,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206330,WX-010,WDF,1,25/11/2021," $3,372.38 "," $28,555.93 ",,0%,,0%," $28,555.93 ",
206332,AL-010,QUE,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206334,AX-040,WDF,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206336,AL-030,QUE,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206338,AL-030,WDF,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206340,AL-010,QUE,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206342,LS-040,QUE,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,,0%," $2,123.63 ",
206344,AX-040,GLL,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206346,AX-040,SCT,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206348,WS-040,MHT,1,25/11/2021, $537.63 ," $5,429.15 ",,0%,,0%," $5,429.15 ",
206350,AL-030,SCT,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206352,AL-030,TEZ,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206354,AL-030,WDF,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206356,LS-030,MHT,1,25/11/2021, $215.05 ," $1,800.55 ",,0%,,0%," $1,800.55 ",
206358,AX-040,WDF,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206360,AL-010,PFA,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206362,AX-040,MHT,3,25/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $53,351.88 ",
206364,LS-030,MHT,1,25/11/2021, $215.05 ," $1,800.55 ",,0%,,0%," $1,800.55 ",
206366,AL-010,MHT,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206368,LL-020,MHT,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
206370,AL-020,SCT,1,25/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206372,AL-030,MHT,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206374,AX-040,PFA,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206376,LS-040,SCT,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,,0%," $2,123.63 ",
206378,WX-010,WDF,3,25/11/2021," $3,372.38 "," $28,555.93 ",,0%,,0%," $85,667.79 ",
206380,AL-030,MHT,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206382,LS-040,WDF,3,25/11/2021, $307.91 ," $2,123.63 ",,0%,,0%," $6,370.89 ",
206384,WX-010,WDF,1,25/11/2021," $3,372.38 "," $28,555.93 ",,0%,,0%," $28,555.93 ",
206386,AL-030,WDF,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206388,LL-020,WDF,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
206390,AL-010,QUE,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206392,AL-020,MHT,2,25/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $2,759.84 ",
206394,AL-010,MHT,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206396,AL-020,QUE,1,25/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206398,WS-030,WDF,1,25/11/2021, $635.38 ," $6,439.72 ",,0%,,0%," $6,439.72 ",
206400,LL-020,SCT,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
206402,AL-010,TEZ,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206404,AX-040,WDF,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206406,AL-030,MAG,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206408,AL-030,WDF,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206410,LS-040,SCT,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,,0%," $2,123.63 ",
206412,AL-010,SCT,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206414,AL-030,GLL,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206416,AL-030,TEZ,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206418,LS-040,WDF,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,,0%," $2,123.63 ",
206420,LS-040,SCT,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,,0%," $2,123.63 ",
206422,AL-020,GLL,2,25/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $2,759.84 ",
206424,LS-040,WDF,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,,0%," $2,123.63 ",
206426,AL-020,TEZ,1,25/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206428,AL-010,MHT,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206430,AL-020,PAM,1,25/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206432,LL-020,QUE,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
206434,AL-030,GLL,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206436,AL-010,QUE,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206438,LS-040,MHT,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,,0%," $2,123.63 ",
206440,AL-030,WDF,1,25/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206442,AL-010,MHT,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206444,LS-030,MHT,1,25/11/2021, $215.05 ," $1,800.55 ",,0%,,0%," $1,800.55 ",
206446,AL-010,WDF,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206448,LS-030,MHT,1,25/11/2021, $215.05 ," $1,800.55 ",,0%,,0%," $1,800.55 ",
206450,LL-010,QUE,1,25/11/2021, $239.49 ," $4,175.88 ",,0%,,0%," $4,175.88 ",
206452,AL-010,SCT,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206454,AL-020,PER,1,25/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206456,AX-040,QUE,1,25/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206458,WS-040,SCT,1,25/11/2021, $537.63 ," $5,429.15 ",,0%,,0%," $5,429.15 ",
206460,LS-040,QUE,2,25/11/2021, $307.91 ," $2,123.63 ",,0%,,0%," $4,247.26 ",
206462,LL-020,PER,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
206464,LL-020,WDF,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
206466,LL-020,WDF,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
206468,LS-040,PFA,1,25/11/2021, $307.91 ," $2,123.63 ",,0%,,0%," $2,123.63 ",
206470,LL-020,QUE,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
206472,AL-010,WDF,2,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $2,999.94 ",
206474,LS-030,MHT,1,25/11/2021, $215.05 ," $1,800.55 ",,0%,,0%," $1,800.55 ",
206476,AL-010,TLA,1,25/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206478,LL-020,GLL,1,25/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
206480,AL-020,QUE,1,25/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206482,AL-030,PFA,1,26/11/2021, $43.99 , $653.37 ,,0%,625662,0%, $653.37 ,
206484,LL-010,GLL,1,26/11/2021, $239.49 ," $4,175.88 ",,0%,581845,0%," $4,175.88 ",
206486,AX-040,WDF,2,26/11/2021, $439.88 ," $17,783.96 ",,0%,401388,0%," $35,567.92 ",
206488,LS-030,WDF,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,458936,0%," $1,800.55 ",
206490,LL-020,QUE,1,26/11/2021, $373.41 ," $4,835.77 ",,0%,205569,0%," $4,835.77 ",
206492,AL-030,MHT,2,26/11/2021, $43.99 , $653.37 ,,0%,400738,0%," $1,306.74 ",
206494,WX-010,WDF,2,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,359562,0%," $57,111.86 ",
206496,WX-010,WDF,1,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,216204,0%," $28,555.93 ",
206498,AL-020,MHT,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,201140,0%," $1,379.92 ",
206500,AL-030,WDF,1,26/11/2021, $43.99 , $653.37 ,,0%,124301,0%, $653.37 ,
206502,LL-020,TEZ,1,26/11/2021, $373.41 ," $4,835.77 ",,0%,485944,0%," $4,835.77 ",
206504,AX-040,WDF,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,370159,0%," $17,783.96 ",
206506,LS-040,MAG,1,26/11/2021, $307.91 ," $2,123.63 ",,0%,406650,0%," $2,123.63 ",
206508,AX-040,MHT,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,549268,0%," $17,783.96 ",
206510,AL-020,GLL,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,222666,0%," $1,379.92 ",
206512,AL-030,WDF,1,26/11/2021, $43.99 , $653.37 ,,0%,790171,0%, $653.37 ,
206514,AL-010,MHT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,309423,0%," $1,499.97 ",
206516,WX-010,SCT,2,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,770674,0%," $57,111.86 ",
206518,LS-040,WDF,1,26/11/2021, $307.91 ," $2,123.63 ",,0%,615135,0%," $2,123.63 ",
206520,AL-010,SCT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,110469,0%," $1,499.97 ",
206522,LL-010,WDF,1,26/11/2021, $239.49 ," $4,175.88 ",,0%,137869,0%," $4,175.88 ",
206524,LS-040,PER,1,26/11/2021, $307.91 ," $2,123.63 ",,0%,453646,0%," $2,123.63 ",
206526,AL-020,QUE,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,385809,0%," $1,379.92 ",
206528,AL-030,WDF,1,26/11/2021, $43.99 , $653.37 ,,0%,224053,0%, $653.37 ,
206530,WS-040,MHT,2,26/11/2021, $537.63 ," $5,429.15 ",,0%,757903,0%," $10,858.30 ",
206532,AL-030,WDF,1,26/11/2021, $43.99 , $653.37 ,,0%,583491,0%, $653.37 ,
206534,AL-010,PAM,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,661896,0%," $1,499.97 ",
206536,LS-040,GLL,1,26/11/2021, $307.91 ," $2,123.63 ",,0%,174595,0%," $2,123.63 ",
206538,AL-030,QUE,1,26/11/2021, $43.99 , $653.37 ,,0%,314481,0%, $653.37 ,
206540,AL-030,MHT,1,26/11/2021, $43.99 , $653.37 ,,0%,530789,0%, $653.37 ,
206542,LL-020,MHT,1,26/11/2021, $373.41 ," $4,835.77 ",,0%,607904,0%," $4,835.77 ",
206544,AL-010,QUE,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,568750,0%," $1,499.97 ",
206546,LL-020,GLL,1,26/11/2021, $373.41 ," $4,835.77 ",,0%,269507,0%," $4,835.77 ",
206548,AL-010,QUE,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,447956,0%," $1,499.97 ",
206550,AL-030,SCT,2,26/11/2021, $43.99 , $653.37 ,,0%,455319,0%," $1,306.74 ",
206552,LS-030,WDF,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,380847,0%," $1,800.55 ",
206554,AL-020,GLL,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,595208,0%," $1,379.92 ",
206556,AL-020,SCT,2,26/11/2021, $73.31 ," $1,379.92 ",,0%,646726,0%," $2,759.84 ",
206558,AL-010,SCT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,658669,0%," $1,499.97 ",
206560,LL-020,WDF,1,26/11/2021, $373.41 ," $4,835.77 ",,0%,665904,0%," $4,835.77 ",
206562,WL-020,WDF,1,26/11/2021," $4,105.50 "," $22,588.88 ",,0%,266839,0%," $22,588.88 ",
206564,AL-030,WDF,1,26/11/2021, $43.99 , $653.37 ,,0%,365708,0%, $653.37 ,
206566,AL-030,MHT,1,26/11/2021, $43.99 , $653.37 ,,0%,515016,0%, $653.37 ,
206568,WX-010,MHT,1,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,207367,0%," $28,555.93 ",
206570,WX-010,PFA,1,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,119382,0%," $28,555.93 ",
206572,AL-010,WDF,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,547558,0%," $1,499.97 ",
206574,WS-040,TEZ,1,26/11/2021, $537.63 ," $5,429.15 ",,0%,300303,0%," $5,429.15 ",
206576,AL-010,MHT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,124521,0%," $1,499.97 ",
206578,AL-010,MHT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,201613,0%," $1,499.97 ",
206580,LS-040,GLL,1,26/11/2021, $307.91 ," $2,123.63 ",,0%,742167,0%," $2,123.63 ",
206582,AX-040,SCT,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,536108,0%," $17,783.96 ",
206584,LL-020,PER,1,26/11/2021, $373.41 ," $4,835.77 ",,0%,498203,0%," $4,835.77 ",
206586,AL-010,PER,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,725141,0%," $1,499.97 ",
206588,WX-010,WDF,1,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,256026,0%," $28,555.93 ",
206590,LS-040,MHT,1,26/11/2021, $307.91 ," $2,123.63 ",,0%,607620,0%," $2,123.63 ",
206592,LS-030,QUE,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,630529,0%," $1,800.55 ",
206594,AL-010,SCT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,640264,0%," $1,499.97 ",
206596,WS-040,TLA,1,26/11/2021, $537.63 ," $5,429.15 ",,0%,563150,0%," $5,429.15 ",
206598,AX-040,WDF,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,381898,0%," $17,783.96 ",
206600,AL-020,PER,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,610156,0%," $1,379.92 ",
206602,AL-020,QUE,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,559246,0%," $1,379.92 ",
206604,AL-020,MHT,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,257826,0%," $1,379.92 ",
206606,AL-030,TEZ,1,26/11/2021, $43.99 , $653.37 ,,0%,683247,0%, $653.37 ,
206608,AX-040,WDF,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,475206,0%," $17,783.96 ",
206610,AX-040,MHT,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,404283,0%," $17,783.96 ",
206612,AL-030,WDF,1,26/11/2021, $43.99 , $653.37 ,,0%,265267,0%, $653.37 ,
206614,AL-020,WDF,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,448708,0%," $1,379.92 ",
206616,AL-030,PFA,1,26/11/2021, $43.99 , $653.37 ,,0%,626610,0%, $653.37 ,
206618,AL-020,WDF,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,231583,0%," $1,379.92 ",
206620,LS-040,QUE,1,26/11/2021, $307.91 ," $2,123.63 ",,0%,669179,0%," $2,123.63 ",
206622,LL-020,WDF,1,26/11/2021, $373.41 ," $4,835.77 ",,0%,382845,0%," $4,835.77 ",
206624,LL-020,WDF,1,26/11/2021, $373.41 ," $4,835.77 ",,0%,759199,0%," $4,835.77 ",
206626,AL-030,PFA,1,26/11/2021, $43.99 , $653.37 ,,0%,659186,0%, $653.37 ,
206628,AX-040,QUE,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,346328,0%," $17,783.96 ",
206630,AL-030,WDF,1,26/11/2021, $43.99 , $653.37 ,,0%,697878,0%, $653.37 ,
206632,WS-030,QUE,2,26/11/2021, $635.38 ," $6,439.72 ",,0%,150593,0%," $12,879.44 ",
206634,AX-040,PER,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,108527,0%," $17,783.96 ",
206636,LS-030,TEZ,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,100190,0%," $1,800.55 ",
206638,AL-030,GLL,1,26/11/2021, $43.99 , $653.37 ,,0%,656320,0%, $653.37 ,
206640,LS-040,QUE,1,26/11/2021, $307.91 ," $2,123.63 ",,0%,471769,0%," $2,123.63 ",
206642,LL-020,TEZ,1,26/11/2021, $373.41 ," $4,835.77 ",,0%,374684,0%," $4,835.77 ",
206644,WL-020,WDF,1,26/11/2021," $4,105.50 "," $22,588.88 ",,0%,640920,0%," $22,588.88 ",
206646,AL-010,GLL,3,26/11/2021, $268.81 ," $1,499.97 ",,0%,795014,0%," $4,499.91 ",
206648,AL-020,MHT,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,319014,0%," $1,379.92 ",
206650,AL-030,WDF,1,26/11/2021, $43.99 , $653.37 ,,0%,216336,0%, $653.37 ,
206652,LL-010,QUE,1,26/11/2021, $239.49 ," $4,175.88 ",,0%,491844,0%," $4,175.88 ",
206654,WS-030,WDF,1,26/11/2021, $635.38 ," $6,439.72 ",,0%,654936,0%," $6,439.72 ",
206656,AL-020,WDF,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,384395,0%," $1,379.92 ",
206658,AL-010,MHT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,775355,0%," $1,499.97 ",
206660,AL-030,MHT,1,26/11/2021, $43.99 , $653.37 ,,0%,682202,0%, $653.37 ,
206662,AL-020,MHT,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,361529,0%," $1,379.92 ",
206664,AL-030,TEZ,1,26/11/2021, $43.99 , $653.37 ,,0%,268695,0%, $653.37 ,
206666,WX-010,MHT,1,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,212754,0%," $28,555.93 ",
206668,AL-030,GLL,1,26/11/2021, $43.99 , $653.37 ,,0%,726894,0%, $653.37 ,
206670,LS-030,WDF,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,412544,0%," $1,800.55 ",
206672,AL-020,QUE,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,264535,0%," $1,379.92 ",
206674,AL-010,WDF,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,192727,0%," $1,499.97 ",
206676,LS-030,GLL,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,581898,0%," $1,800.55 ",
206678,WX-010,WDF,1,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,377516,0%," $28,555.93 ",
206680,AL-030,GLL,1,26/11/2021, $43.99 , $653.37 ,,0%,110108,0%, $653.37 ,
206682,WS-030,MHT,1,26/11/2021, $635.38 ," $6,439.72 ",,0%,148006,0%," $6,439.72 ",
206684,AL-010,MHT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,572828,0%," $1,499.97 ",
206686,WS-040,MHT,1,26/11/2021, $537.63 ," $5,429.15 ",,0%,163348,0%," $5,429.15 ",
206688,AL-030,WDF,1,26/11/2021, $43.99 , $653.37 ,,0%,779706,0%, $653.37 ,
206690,AL-020,PER,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,247435,0%," $1,379.92 ",
206692,AL-010,QUE,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,376119,0%," $1,499.97 ",
206694,AX-040,MHT,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,714006,0%," $17,783.96 ",
206696,WS-040,SCT,1,26/11/2021, $537.63 ," $5,429.15 ",,0%,203784,0%," $5,429.15 ",
206698,AL-030,GLL,1,26/11/2021, $43.99 , $653.37 ,,0%,739801,0%, $653.37 ,
206700,AL-020,MHT,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,274197,0%," $1,379.92 ",
206702,AL-030,TEZ,1,26/11/2021, $43.99 , $653.37 ,,0%,337013,0%, $653.37 ,
206704,AX-040,QUE,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,375448,0%," $17,783.96 ",
206706,AL-010,SCT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,119020,0%," $1,499.97 ",
206708,AL-010,WDF,2,26/11/2021, $268.81 ," $1,499.97 ",,0%,742840,0%," $2,999.94 ",
206710,AX-040,QUE,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,381280,0%," $17,783.96 ",
206712,LS-030,QUE,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,709781,0%," $1,800.55 ",
206714,AL-030,MHT,1,26/11/2021, $43.99 , $653.37 ,,0%,422420,0%, $653.37 ,
206716,AX-040,GLL,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,246190,0%," $17,783.96 ",
206718,AL-010,QUE,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,217888,0%," $1,499.97 ",
206720,AL-030,QUE,1,26/11/2021, $43.99 , $653.37 ,,0%,729411,0%, $653.37 ,
206722,AL-010,GLL,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,793272,0%," $1,499.97 ",
206724,AL-010,SCT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,173937,0%," $1,499.97 ",
206726,AL-010,TEZ,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,642591,0%," $1,499.97 ",
