id_lealtad,fecha_registro,fecha_nacimiento,edad,id_sexo,id_medio,segmento_edad,codigo_postal
624379,13/01/2020,10/12/1983,38,H,OTRO,ENTRE 31 Y 40,
624416,14/02/2020,10/10/1987,34,H,AMI,ENTRE 31 Y 40,
624430,26/02/2020,01/04/1997,24,H,WS,ENTRE 21 Y 30,
624455,16/02/2020,25/04/1988,33,M,FBIG,ENTRE 31 Y 40,
624500,19/02/2020,23/02/1981,40,M,OTRO,ENTRE 31 Y 40,
624544,24/03/2020,06/06/1996,25,H,OTRO,ENTRE 21 Y 30,
624563,07/03/2020,08/12/2001,20,H,EMAIL,MENORES DE 21,
624608,12/01/2020,19/06/1976,45,H,FBIG,ENTRE 41 Y 50,
624640,02/03/2020,02/06/1961,60,H,FBIG,MAYORES DE 50,
624680,03/03/2020,26/09/1997,24,H,OTRO,ENTRE 21 Y 30,
624746,08/01/2020,13/03/1981,40,H,EMAIL,ENTRE 31 Y 40,
624758,21/01/2020,05/05/1982,39,M,OTRO,ENTRE 31 Y 40,
624787,07/03/2020,05/10/1984,37,M,WS,ENTRE 31 Y 40,
624790,25/02/2020,11/01/1990,31,H,OTRO,ENTRE 31 Y 40,
624804,22/02/2020,09/08/1985,36,H,WS,ENTRE 31 Y 40,
624810,21/02/2020,05/05/1978,43,H,FBIG,ENTRE 41 Y 50,
624831,14/02/2020,23/04/1943,78,H,WS,MAYORES DE 50,
624903,06/03/2020,12/04/1969,52,M,OTRO,MAYORES DE 50,
624921,05/01/2020,12/02/2001,20,H,OTRO,MENORES DE 21,
624963,10/01/2020,10/09/1985,36,M,WS,ENTRE 31 Y 40,
624977,28/02/2020,22/02/1992,29,H,EMAIL,ENTRE 21 Y 30,
624995,27/02/2020,05/08/1986,35,H,OTRO,ENTRE 31 Y 40,
625014,06/01/2020,01/11/1972,49,H,OTRO,ENTRE 41 Y 50,
625037,03/02/2020,08/10/2003,18,H,AMI,MENORES DE 21,
625061,09/01/2020,17/11/2000,21,H,EMAIL,ENTRE 21 Y 30,
625072,06/01/2020,06/07/1984,37,H,OTRO,ENTRE 31 Y 40,
625105,15/01/2020,04/10/1974,47,M,OTRO,ENTRE 41 Y 50,
625152,19/02/2020,27/02/1957,64,H,FBIG,MAYORES DE 50,
625188,21/02/2020,25/07/1987,34,H,OTRO,ENTRE 31 Y 40,
625213,29/02/2020,26/02/1984,37,M,WS,ENTRE 31 Y 40,
625224,12/01/2020,11/03/1995,26,H,OTRO,ENTRE 21 Y 30,
625231,09/01/2020,28/10/1986,35,M,OTRO,ENTRE 31 Y 40,
625266,20/02/2020,02/04/1992,29,H,WS,ENTRE 21 Y 30,
625267,09/01/2020,31/03/1983,38,H,WS,ENTRE 31 Y 40,
625286,15/01/2020,30/05/1991,30,H,WS,ENTRE 21 Y 30,
625297,24/03/2020,23/06/1980,41,M,REV,ENTRE 41 Y 50,
625384,27/02/2020,30/09/1983,38,H,FBIG,ENTRE 31 Y 40,
625423,26/02/2020,17/09/1986,35,H,OTRO,ENTRE 31 Y 40,
625530,24/02/2020,31/03/1992,29,H,OTRO,ENTRE 21 Y 30,
625563,26/01/2020,26/06/1975,46,M,FBIG,ENTRE 41 Y 50,
625578,05/02/2020,17/09/1960,61,M,OTRO,MAYORES DE 50,
625611,01/03/2020,07/10/1982,39,H,OTRO,ENTRE 31 Y 40,
625662,19/02/2020,08/09/1950,71,H,FBIG,MAYORES DE 50,
625673,13/01/2020,05/10/1991,30,M,FBIG,ENTRE 21 Y 30,
625702,09/02/2020,06/08/1983,38,H,WS,ENTRE 31 Y 40,
625735,26/02/2020,23/04/1985,36,H,OTRO,ENTRE 31 Y 40,
625769,12/01/2020,29/10/2005,16,H,EMAIL,MENORES DE 21,
625776,07/01/2020,12/04/2005,16,H,OTRO,MENORES DE 21,
625843,29/02/2020,27/02/1965,56,H,OTRO,MAYORES DE 50,
625886,02/02/2020,23/03/1952,69,H,REV,MAYORES DE 50,
625893,22/02/2020,02/11/1986,35,H,OTRO,ENTRE 31 Y 40,
625910,18/02/2020,23/04/2003,18,M,OTRO,MENORES DE 21,
625929,17/01/2020,28/02/1999,22,M,OTRO,ENTRE 21 Y 30,
625932,25/02/2020,02/03/1985,36,H,FBIG,ENTRE 31 Y 40,
625953,27/02/2020,02/05/1998,23,M,FBIG,ENTRE 21 Y 30,
625994,03/03/2020,06/04/1997,24,H,WS,ENTRE 21 Y 30,
626074,07/01/2020,25/06/1987,34,M,OTRO,ENTRE 31 Y 40,
626075,12/01/2020,18/01/1976,45,H,OTRO,ENTRE 41 Y 50,
626093,01/03/2020,07/03/1989,32,H,OTRO,ENTRE 31 Y 40,
626152,08/01/2020,28/03/1989,32,M,AMI,ENTRE 31 Y 40,
626175,30/01/2020,23/09/1989,32,M,WS,ENTRE 31 Y 40,
626205,12/01/2020,17/03/1992,29,H,PER,ENTRE 21 Y 30,
626324,21/02/2020,17/01/1990,31,M,OTRO,ENTRE 31 Y 40,
626344,18/02/2020,25/05/1990,31,H,OTRO,ENTRE 31 Y 40,
626365,16/01/2020,26/07/1999,22,H,OTRO,ENTRE 21 Y 30,
626374,08/02/2020,30/05/1995,26,H,OTRO,ENTRE 21 Y 30,
626401,09/03/2020,09/02/1964,57,H,OTRO,MAYORES DE 50,
626429,06/01/2020,16/07/1994,27,H,FBIG,ENTRE 21 Y 30,
626487,17/02/2020,09/02/1997,24,H,OTRO,ENTRE 21 Y 30,
626502,15/01/2020,25/03/1984,37,H,OTRO,ENTRE 31 Y 40,
626587,24/02/2020,28/04/1976,45,H,OTRO,ENTRE 41 Y 50,
626610,20/02/2020,07/12/1984,37,H,OTRO,ENTRE 31 Y 40,
626619,22/02/2020,19/03/1975,46,H,WS,ENTRE 41 Y 50,
626621,02/03/2020,02/06/1981,40,H,EMAIL,ENTRE 31 Y 40,
626636,12/02/2020,20/09/2000,21,H,WS,ENTRE 21 Y 30,
626642,27/02/2020,15/09/1991,30,H,OTRO,ENTRE 21 Y 30,
626693,13/01/2020,30/05/1994,27,H,OTRO,ENTRE 21 Y 30,
626707,15/02/2020,25/12/1990,31,M,EMAIL,ENTRE 31 Y 40,
626734,29/02/2020,08/04/1987,34,M,OTRO,ENTRE 31 Y 40,
626743,04/03/2020,23/04/1975,46,H,OTRO,ENTRE 41 Y 50,
626789,22/02/2020,09/02/1975,46,H,OTRO,ENTRE 41 Y 50,
626806,19/02/2020,02/01/1987,34,M,OTRO,ENTRE 31 Y 40,
626850,15/01/2020,24/02/1995,26,M,OTRO,ENTRE 21 Y 30,
626869,07/01/2020,23/08/1994,27,H,OTRO,ENTRE 21 Y 30,
626955,13/01/2020,08/06/1991,30,M,OTRO,ENTRE 21 Y 30,
627045,08/03/2020,23/03/1973,48,H,OTRO,ENTRE 41 Y 50,
627066,06/01/2020,16/05/1996,25,M,OTRO,ENTRE 21 Y 30,
627070,14/01/2020,23/08/2001,20,M,EMAIL,MENORES DE 21,
627085,12/01/2020,19/06/1987,34,M,OTRO,ENTRE 31 Y 40,
627150,07/01/2020,19/09/1972,49,M,OTRO,ENTRE 41 Y 50,
627168,09/01/2020,21/05/1998,23,H,OTRO,ENTRE 21 Y 30,
627175,09/01/2020,13/04/1949,72,M,FBIG,MAYORES DE 50,
627305,16/02/2020,15/10/1981,40,M,OTRO,ENTRE 31 Y 40,
627331,02/03/2020,01/01/1987,34,M,OTRO,ENTRE 31 Y 40,
627365,27/02/2020,22/12/1985,36,M,OTRO,ENTRE 31 Y 40,
627379,28/02/2020,09/04/2000,21,M,EMAIL,ENTRE 21 Y 30,
627396,18/01/2020,30/06/2001,20,H,FBIG,MENORES DE 21,
627415,27/01/2020,10/01/1962,59,H,OTRO,MAYORES DE 50,
627491,27/02/2020,15/09/1979,42,H,OTRO,ENTRE 41 Y 50,
627563,16/02/2020,26/06/1977,44,H,FBIG,ENTRE 41 Y 50,
627582,06/01/2020,09/07/1966,55,H,OTRO,MAYORES DE 50,
627596,06/01/2020,21/11/1984,37,H,FBIG,ENTRE 31 Y 40,
627635,02/03/2020,19/06/1977,44,H,FBIG,ENTRE 41 Y 50,
627653,20/02/2020,14/11/1998,23,H,FBIG,ENTRE 21 Y 30,
627669,23/02/2020,23/08/1990,31,M,OTRO,ENTRE 31 Y 40,
627678,26/02/2020,22/03/1983,38,H,AMI,ENTRE 31 Y 40,
627688,07/01/2020,28/01/2006,15,M,REV,MENORES DE 21,
627693,22/02/2020,19/01/1984,37,M,OTRO,ENTRE 31 Y 40,
627722,19/02/2020,13/04/1985,36,M,EMAIL,ENTRE 31 Y 40,
627737,13/02/2020,31/03/1986,35,M,OTRO,ENTRE 31 Y 40,
627752,29/02/2020,21/08/1986,35,H,OTRO,ENTRE 31 Y 40,
627755,15/01/2020,25/08/1985,36,M,AMI,ENTRE 31 Y 40,
627758,06/01/2020,24/04/1982,39,H,EMAIL,ENTRE 31 Y 40,
627771,08/02/2020,23/01/1988,33,H,OTRO,ENTRE 31 Y 40,
627772,15/01/2020,11/12/1992,29,H,WS,ENTRE 21 Y 30,
627775,05/03/2020,08/07/1988,33,H,FBIG,ENTRE 31 Y 40,
627799,19/02/2020,01/04/1981,40,H,OTRO,ENTRE 31 Y 40,
627847,17/02/2020,17/05/1972,49,H,OTRO,ENTRE 41 Y 50,
627849,12/01/2020,30/03/1989,32,H,FBIG,ENTRE 31 Y 40,
627877,13/01/2020,15/02/2001,20,H,FBIG,MENORES DE 21,
627978,08/01/2020,02/07/1961,60,H,OTRO,MAYORES DE 50,
627988,07/01/2020,08/09/1981,40,M,EMAIL,ENTRE 31 Y 40,
628017,20/02/2020,13/08/1985,36,H,FBIG,ENTRE 31 Y 40,
628041,14/01/2020,14/11/1991,30,M,FBIG,ENTRE 21 Y 30,
628045,02/03/2020,06/08/1974,47,H,WS,ENTRE 41 Y 50,
628169,23/02/2020,09/02/1982,39,H,WS,ENTRE 31 Y 40,
628202,22/02/2020,01/12/2004,17,M,OTRO,MENORES DE 21,
628258,30/01/2020,09/11/1997,24,H,OTRO,ENTRE 21 Y 30,
628284,21/02/2020,12/02/1983,38,M,OTRO,ENTRE 31 Y 40,
628294,22/02/2020,06/07/1973,48,H,FBIG,ENTRE 41 Y 50,
628298,29/02/2020,14/08/1984,37,H,OTRO,ENTRE 31 Y 40,
628313,18/02/2020,30/03/1971,50,H,FBIG,ENTRE 41 Y 50,
628363,19/01/2020,18/08/1981,40,H,WS,ENTRE 31 Y 40,
628370,06/01/2020,19/09/1991,30,H,EMAIL,ENTRE 21 Y 30,
628418,05/01/2020,07/10/1986,35,H,AMI,ENTRE 31 Y 40,
628420,21/02/2020,30/11/1982,39,M,OTRO,ENTRE 31 Y 40,
628435,15/01/2020,27/07/1999,22,H,OTRO,ENTRE 21 Y 30,
628483,13/01/2020,23/01/1976,45,H,PER,ENTRE 41 Y 50,
628495,16/01/2020,29/06/1980,41,M,OTRO,ENTRE 41 Y 50,
628501,22/02/2020,31/05/1990,31,H,OTRO,ENTRE 31 Y 40,
628595,09/01/2020,24/11/2003,18,H,WS,MENORES DE 21,
628677,07/01/2020,22/11/1985,36,H,FBIG,ENTRE 31 Y 40,
628762,11/01/2020,21/01/1998,23,H,OTRO,ENTRE 21 Y 30,
628773,08/02/2020,18/04/1994,27,H,PER,ENTRE 21 Y 30,
628776,15/01/2020,06/09/1959,62,M,WS,MAYORES DE 50,
628848,29/02/2020,09/03/1979,42,M,OTRO,ENTRE 41 Y 50,
628882,29/01/2020,06/07/1985,36,H,EMAIL,ENTRE 31 Y 40,
628967,11/03/2020,14/07/1973,48,H,FBIG,ENTRE 41 Y 50,
628977,26/02/2020,28/03/1987,34,H,OTRO,ENTRE 31 Y 40,
628991,26/02/2020,25/06/1994,27,H,OTRO,ENTRE 21 Y 30,
629003,31/01/2020,04/01/1982,39,M,AMI,ENTRE 31 Y 40,
629072,24/02/2020,10/01/1973,48,H,EMAIL,ENTRE 41 Y 50,
629123,25/02/2020,17/11/1987,34,H,WS,ENTRE 31 Y 40,
629133,28/02/2020,24/01/2003,18,M,OTRO,MENORES DE 21,
629135,14/02/2020,03/05/1979,42,M,EMAIL,ENTRE 41 Y 50,
629166,03/03/2020,28/09/1983,38,M,OTRO,ENTRE 31 Y 40,
629182,14/01/2020,28/06/1989,32,M,OTRO,ENTRE 31 Y 40,
629228,06/01/2020,28/10/1969,52,H,OTRO,MAYORES DE 50,
629273,09/01/2020,28/04/1998,23,H,OTRO,ENTRE 21 Y 30,
629286,19/02/2020,29/04/1989,32,M,OTRO,ENTRE 31 Y 40,
629338,16/02/2020,15/09/1964,57,M,AMI,MAYORES DE 50,
629348,03/03/2020,23/11/2004,17,H,OTRO,MENORES DE 21,
629380,24/02/2020,10/01/1994,27,M,OTRO,ENTRE 21 Y 30,
629487,07/01/2020,10/05/1997,24,M,OTRO,ENTRE 21 Y 30,
629497,19/02/2020,20/11/1993,28,M,AMI,ENTRE 21 Y 30,
629522,12/02/2020,03/11/1989,32,H,OTRO,ENTRE 31 Y 40,
629526,14/02/2020,24/11/2000,21,H,EMAIL,ENTRE 21 Y 30,
629532,15/01/2020,17/08/1974,47,M,OTRO,ENTRE 41 Y 50,
629538,29/02/2020,22/07/1988,33,H,OTRO,ENTRE 31 Y 40,
629552,10/01/2020,23/09/1997,24,M,OTRO,ENTRE 21 Y 30,
629587,30/01/2020,25/11/2000,21,M,OTRO,ENTRE 21 Y 30,
629588,09/01/2020,31/08/1976,45,H,FBIG,ENTRE 41 Y 50,
629615,03/03/2020,14/09/1994,27,M,OTRO,ENTRE 21 Y 30,
629642,18/01/2020,08/05/1990,31,M,EMAIL,ENTRE 31 Y 40,
629699,14/01/2020,16/09/1983,38,H,WS,ENTRE 31 Y 40,
629809,03/03/2020,29/10/2000,21,H,FBIG,ENTRE 21 Y 30,
629859,07/02/2020,17/02/1995,26,M,FBIG,ENTRE 21 Y 30,
629861,12/01/2020,29/10/1995,26,M,EMAIL,ENTRE 21 Y 30,
629890,05/02/2020,23/06/1973,48,H,OTRO,ENTRE 41 Y 50,
629914,11/01/2020,15/07/1943,78,H,FBIG,MAYORES DE 50,
629938,05/01/2020,23/03/1970,51,H,EMAIL,MAYORES DE 50,
629958,02/03/2020,26/06/1995,26,H,AMI,ENTRE 21 Y 30,
630045,15/01/2020,17/07/1999,22,H,WS,ENTRE 21 Y 30,
630084,15/01/2020,03/02/1982,39,H,FBIG,ENTRE 31 Y 40,
630159,15/01/2020,22/04/1979,42,H,OTRO,ENTRE 41 Y 50,
630232,28/02/2020,02/07/1997,24,H,FBIG,ENTRE 21 Y 30,
630263,03/02/2020,08/05/1981,40,H,FBIG,ENTRE 31 Y 40,
630285,15/01/2020,05/05/2002,19,H,OTRO,MENORES DE 21,
630313,01/03/2020,22/03/1979,42,H,PER,ENTRE 41 Y 50,
630353,24/02/2020,03/02/1982,39,M,EMAIL,ENTRE 31 Y 40,
630354,24/02/2020,24/06/1983,38,H,OTRO,ENTRE 31 Y 40,
630475,26/02/2020,15/09/1985,36,H,FBIG,ENTRE 31 Y 40,
630482,18/02/2020,19/10/1975,46,H,WS,ENTRE 41 Y 50,
630487,24/02/2020,26/12/1977,44,H,FBIG,ENTRE 41 Y 50,
630496,12/01/2020,09/04/1993,28,H,OTRO,ENTRE 21 Y 30,
630505,29/02/2020,30/07/1986,35,H,FBIG,ENTRE 31 Y 40,
630529,08/01/2020,17/09/1976,45,M,OTRO,ENTRE 41 Y 50,
630562,15/02/2020,05/10/1996,25,M,FBIG,ENTRE 21 Y 30,
630603,06/01/2020,31/03/1976,45,H,EMAIL,ENTRE 41 Y 50,
630610,20/02/2020,08/10/1974,47,M,FBIG,ENTRE 41 Y 50,
630621,06/01/2020,16/07/1981,40,H,OTRO,ENTRE 31 Y 40,
630628,17/02/2020,04/02/2001,20,H,OTRO,MENORES DE 21,
630679,15/02/2020,18/01/1976,45,H,AMI,ENTRE 41 Y 50,
630685,19/03/2020,25/09/1971,50,M,OTRO,ENTRE 41 Y 50,
630699,13/01/2020,23/12/1979,42,H,REV,ENTRE 41 Y 50,
630709,16/01/2020,08/12/1989,32,H,REV,ENTRE 31 Y 40,
630712,20/03/2020,01/09/1969,52,H,OTRO,MAYORES DE 50,
630779,10/01/2020,19/04/1988,33,M,FBIG,ENTRE 31 Y 40,
630803,03/03/2020,09/12/1982,39,H,FBIG,ENTRE 31 Y 40,
630811,15/01/2020,02/07/1994,27,H,OTRO,ENTRE 21 Y 30,
630832,13/03/2020,05/11/1973,48,M,OTRO,ENTRE 41 Y 50,
630874,02/03/2020,24/08/1971,50,H,AMI,ENTRE 41 Y 50,
630876,20/02/2020,08/10/1983,38,H,FBIG,ENTRE 31 Y 40,
630878,15/01/2020,02/11/1994,27,M,EMAIL,ENTRE 21 Y 30,
630884,04/02/2020,22/06/1996,25,H,WS,ENTRE 21 Y 30,
630900,02/02/2020,22/04/1999,22,M,EMAIL,ENTRE 21 Y 30,
630916,15/01/2020,12/02/1983,38,M,FBIG,ENTRE 31 Y 40,
630921,29/01/2020,27/11/1987,34,H,OTRO,ENTRE 31 Y 40,
630929,07/02/2020,05/11/1996,25,M,OTRO,ENTRE 21 Y 30,
631068,12/01/2020,27/12/1991,30,M,FBIG,ENTRE 21 Y 30,
631114,05/01/2020,11/05/1989,32,M,FBIG,ENTRE 31 Y 40,
631119,07/01/2020,28/07/1982,39,M,OTRO,ENTRE 31 Y 40,
631120,27/01/2020,11/06/1987,34,M,OTRO,ENTRE 31 Y 40,
631121,26/02/2020,10/09/1972,49,M,FBIG,ENTRE 41 Y 50,
631130,17/01/2020,26/10/1991,30,M,OTRO,ENTRE 21 Y 30,
631180,17/02/2020,10/06/1990,31,M,OTRO,ENTRE 31 Y 40,
631182,20/02/2020,21/08/1986,35,H,OTRO,ENTRE 31 Y 40,
631198,10/02/2020,19/08/1996,25,H,FBIG,ENTRE 21 Y 30,
631202,18/03/2020,11/01/1993,28,M,OTRO,ENTRE 21 Y 30,
631224,14/01/2020,27/10/1986,35,H,OTRO,ENTRE 31 Y 40,
631227,12/01/2020,02/09/1982,39,H,OTRO,ENTRE 31 Y 40,
631245,29/01/2020,28/12/1952,69,M,WS,MAYORES DE 50,
631272,23/02/2020,04/06/1949,72,H,AMI,MAYORES DE 50,
631292,07/02/2020,18/07/1986,35,H,EMAIL,ENTRE 31 Y 40,
631311,13/02/2020,31/12/1983,38,M,OTRO,ENTRE 31 Y 40,
631358,12/01/2020,09/03/1976,45,H,EMAIL,ENTRE 41 Y 50,
631366,24/01/2020,22/11/1999,22,H,WS,ENTRE 21 Y 30,
631496,02/03/2020,30/03/1988,33,H,AMI,ENTRE 31 Y 40,
631551,28/01/2020,20/04/1994,27,M,OTRO,ENTRE 21 Y 30,
631618,08/01/2020,15/04/1999,22,M,EMAIL,ENTRE 21 Y 30,
631621,13/01/2020,29/06/1958,63,H,OTRO,MAYORES DE 50,
631628,10/01/2020,12/12/1991,30,H,FBIG,ENTRE 21 Y 30,
631629,05/03/2020,05/01/2000,21,H,OTRO,ENTRE 21 Y 30,
631650,09/01/2020,09/03/1979,42,H,WS,ENTRE 41 Y 50,
631664,14/01/2020,24/09/1994,27,H,OTRO,ENTRE 21 Y 30,
631727,05/01/2020,15/08/1984,37,H,WS,ENTRE 31 Y 40,
631782,07/02/2020,09/08/1987,34,M,FBIG,ENTRE 31 Y 40,
631801,12/01/2020,19/05/1947,74,M,OTRO,MAYORES DE 50,
631897,09/01/2020,03/03/2005,16,M,FBIG,MENORES DE 21,
631904,27/02/2020,01/04/1983,38,H,FBIG,ENTRE 31 Y 40,
631914,17/01/2020,22/06/1986,35,H,OTRO,ENTRE 31 Y 40,
631953,15/02/2020,21/01/2001,20,M,FBIG,MENORES DE 21,
632025,02/03/2020,11/01/1990,31,M,WS,ENTRE 31 Y 40,
632032,05/03/2020,29/09/1990,31,H,FBIG,ENTRE 31 Y 40,
632087,23/02/2020,14/05/1993,28,H,OTRO,ENTRE 21 Y 30,
632106,12/01/2020,13/12/1995,26,H,EMAIL,ENTRE 21 Y 30,
632140,17/02/2020,14/04/1974,47,H,OTRO,ENTRE 41 Y 50,
632196,06/01/2020,03/03/1992,29,H,WS,ENTRE 21 Y 30,
632233,13/01/2020,11/12/1981,40,H,OTRO,ENTRE 31 Y 40,
632240,05/02/2020,21/07/2000,21,H,OTRO,ENTRE 21 Y 30,
632241,25/02/2020,29/04/1980,41,H,OTRO,ENTRE 41 Y 50,
632254,09/01/2020,06/11/1982,39,N,OTRO,ENTRE 31 Y 40,
632387,17/01/2020,29/12/1994,27,M,EMAIL,ENTRE 21 Y 30,
632410,11/01/2020,27/09/1943,78,M,EMAIL,MAYORES DE 50,
632462,05/01/2020,30/07/1990,31,M,OTRO,ENTRE 31 Y 40,
632519,20/02/2020,27/09/1990,31,M,OTRO,ENTRE 31 Y 40,
632549,01/03/2020,04/02/1965,56,H,OTRO,MAYORES DE 50,
632575,11/03/2020,08/08/1992,29,M,EMAIL,ENTRE 21 Y 30,
632601,08/01/2020,24/08/1991,30,H,AMI,ENTRE 21 Y 30,
632615,11/01/2020,14/01/2003,18,H,EMAIL,MENORES DE 21,
632638,14/01/2020,10/05/1998,23,H,WS,ENTRE 21 Y 30,
632643,03/03/2020,29/01/2002,19,H,FBIG,MENORES DE 21,
632647,07/01/2020,29/09/1997,24,H,REV,ENTRE 21 Y 30,
632717,17/02/2020,21/11/1983,38,H,OTRO,ENTRE 31 Y 40,
632743,31/01/2020,20/12/1998,23,H,WS,ENTRE 21 Y 30,
632870,27/02/2020,11/07/1994,27,H,OTRO,ENTRE 21 Y 30,
632901,10/02/2020,17/03/1979,42,H,REV,ENTRE 41 Y 50,
632914,18/02/2020,12/08/1971,50,M,FBIG,ENTRE 41 Y 50,
632961,15/02/2020,05/10/1980,41,H,OTRO,ENTRE 41 Y 50,
633010,26/02/2020,04/09/1993,28,H,FBIG,ENTRE 21 Y 30,
633035,06/01/2020,04/02/1985,36,H,REV,ENTRE 31 Y 40,
633129,11/01/2020,21/08/1998,23,H,OTRO,ENTRE 21 Y 30,
633156,01/03/2020,08/05/2000,21,H,OTRO,ENTRE 21 Y 30,
633186,11/01/2020,27/09/1985,36,M,OTRO,ENTRE 31 Y 40,
633198,31/03/2020,22/08/2002,19,M,FBIG,MENORES DE 21,
633202,13/01/2020,12/04/1993,28,M,OTRO,ENTRE 21 Y 30,
633265,19/02/2020,26/10/1981,40,H,WS,ENTRE 31 Y 40,
633271,14/03/2020,03/11/1985,36,H,OTRO,ENTRE 31 Y 40,
633278,12/01/2020,27/06/1990,31,H,OTRO,ENTRE 31 Y 40,
633287,17/02/2020,13/12/1976,45,M,AMI,ENTRE 41 Y 50,
633326,12/01/2020,15/07/2001,20,M,WS,MENORES DE 21,
633352,11/01/2020,05/03/1984,37,M,OTRO,ENTRE 31 Y 40,
633384,16/02/2020,27/02/1983,38,M,EMAIL,ENTRE 31 Y 40,
633429,15/01/2020,10/05/1943,78,H,OTRO,MAYORES DE 50,
633471,28/02/2020,27/10/1982,39,H,REV,ENTRE 31 Y 40,
633547,13/01/2020,04/01/1968,53,M,OTRO,MAYORES DE 50,
633615,12/01/2020,16/02/1986,35,H,WS,ENTRE 31 Y 40,
633656,13/01/2020,27/11/1969,52,M,WS,MAYORES DE 50,
633684,13/01/2020,20/07/1976,45,H,FBIG,ENTRE 41 Y 50,
633766,11/02/2020,08/07/1986,35,H,EMAIL,ENTRE 31 Y 40,
633805,14/01/2020,17/02/1984,37,H,WS,ENTRE 31 Y 40,
633835,11/03/2020,12/04/1963,58,H,FBIG,MAYORES DE 50,
633859,08/01/2020,18/02/1982,39,H,WS,ENTRE 31 Y 40,
633892,14/01/2020,30/04/1980,41,H,OTRO,ENTRE 41 Y 50,
633895,24/03/2020,09/12/1967,54,H,OTRO,MAYORES DE 50,
633923,12/01/2020,27/05/1987,34,H,OTRO,ENTRE 31 Y 40,
633937,01/02/2020,19/03/1991,30,M,REV,ENTRE 21 Y 30,
633939,21/02/2020,12/07/1980,41,H,OTRO,ENTRE 41 Y 50,
633953,24/02/2020,22/10/2000,21,H,FBIG,ENTRE 21 Y 30,
633999,12/01/2020,27/03/1972,49,M,WS,ENTRE 41 Y 50,
634010,26/02/2020,06/07/1954,67,H,WS,MAYORES DE 50,
634026,07/01/2020,28/01/1986,35,H,PER,ENTRE 31 Y 40,
634046,11/01/2020,28/07/2000,21,H,FBIG,ENTRE 21 Y 30,
634052,01/03/2020,16/11/1982,39,H,EMAIL,ENTRE 31 Y 40,
634068,08/02/2020,22/08/1982,39,H,OTRO,ENTRE 31 Y 40,
634082,15/01/2020,05/05/1961,60,M,FBIG,MAYORES DE 50,
634083,06/02/2020,10/06/1999,22,H,OTRO,ENTRE 21 Y 30,
634172,29/01/2020,04/10/1982,39,H,FBIG,ENTRE 31 Y 40,
634187,02/03/2020,11/09/1983,38,H,FBIG,ENTRE 31 Y 40,
634232,11/01/2020,04/11/1989,32,H,OTRO,ENTRE 31 Y 40,
634250,12/01/2020,30/05/1941,80,M,FBIG,MAYORES DE 50,
634259,14/01/2020,28/11/1979,42,H,FBIG,ENTRE 41 Y 50,
634326,20/01/2020,27/03/1987,34,M,OTRO,ENTRE 31 Y 40,
634424,22/01/2020,14/08/1976,45,H,OTRO,ENTRE 41 Y 50,
634454,22/01/2020,18/10/1995,26,H,OTRO,ENTRE 21 Y 30,
634458,14/01/2020,25/02/1991,30,H,WS,ENTRE 21 Y 30,
634461,02/03/2020,01/11/1991,30,H,FBIG,ENTRE 21 Y 30,
634531,03/04/2020,22/02/1975,46,M,EMAIL,ENTRE 41 Y 50,
634560,26/02/2020,22/05/1949,72,M,FBIG,MAYORES DE 50,
634564,19/02/2020,05/06/1992,29,M,OTRO,ENTRE 21 Y 30,
634574,31/01/2020,01/02/1977,44,M,OTRO,ENTRE 41 Y 50,
634612,18/02/2020,22/01/1964,57,M,OTRO,MAYORES DE 50,
634633,06/01/2020,11/10/1990,31,H,OTRO,ENTRE 31 Y 40,
634649,06/01/2020,01/03/1961,60,M,OTRO,MAYORES DE 50,
634706,20/02/2020,10/11/1995,26,M,OTRO,ENTRE 21 Y 30,
634746,15/01/2020,04/09/1990,31,H,OTRO,ENTRE 31 Y 40,
634758,28/02/2020,30/05/1982,39,H,OTRO,ENTRE 31 Y 40,
634761,16/02/2020,15/11/2000,21,M,OTRO,ENTRE 21 Y 30,
634798,05/03/2020,18/09/2000,21,M,WS,ENTRE 21 Y 30,
634856,22/02/2020,09/03/1964,57,H,EMAIL,MAYORES DE 50,
634953,14/01/2020,24/06/1998,23,M,AMI,ENTRE 21 Y 30,
634955,11/01/2020,21/09/1972,49,H,OTRO,ENTRE 41 Y 50,
634991,02/02/2020,12/08/1971,50,H,OTRO,ENTRE 41 Y 50,
635007,07/01/2020,26/09/1988,33,N,FBIG,ENTRE 31 Y 40,
635030,05/01/2020,20/02/1998,23,H,EMAIL,ENTRE 21 Y 30,
635053,06/01/2020,04/03/1961,60,H,OTRO,MAYORES DE 50,
635139,10/03/2020,12/06/1982,39,M,EMAIL,ENTRE 31 Y 40,
635175,01/02/2020,07/01/1982,39,M,EMAIL,ENTRE 31 Y 40,
635244,29/02/2020,12/07/1971,50,H,OTRO,ENTRE 41 Y 50,
635249,23/01/2020,13/02/1992,29,H,OTRO,ENTRE 21 Y 30,
635310,28/02/2020,24/10/1971,50,M,EMAIL,ENTRE 41 Y 50,
635343,15/02/2020,11/05/1974,47,M,FBIG,ENTRE 41 Y 50,
635397,18/02/2020,28/06/1980,41,M,OTRO,ENTRE 41 Y 50,
635409,15/01/2020,13/10/1971,50,H,REV,ENTRE 41 Y 50,
635412,09/03/2020,16/08/1994,27,H,OTRO,ENTRE 21 Y 30,
635476,24/02/2020,06/02/1943,78,M,AMI,MAYORES DE 50,
